"Origem";"Arquivo";"Codificacao";"BytesOriginais";"Status";"Destino"
"Tribo";"Pwn_EliteGuard_MTall_1_Full1.int";"UTF-16 LE";"796";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_1_Full1.int"
"Tribo";"Pwn_EliteGuard_MTall_1_Helm1.int";"UTF-16 LE";"798";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_1_Helm1.int"
"Tribo";"Pwn_EliteGuard_MTall_1_Mask1.int";"UTF-16 LE";"796";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_1_Mask1.int"
"Tribo";"pwn_eliteguard_mtall_2.int";"UTF-16 LE";"774";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\pwn_eliteguard_mtall_2.int"
"Tribo";"Pwn_EliteGuard_MTall_2_Helm1.int";"UTF-16 LE";"798";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_2_Helm1.int"
"Tribo";"Pwn_EliteGuard_MTall_2_Mask2.int";"UTF-16 LE";"768";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_2_Mask2.int"
"Tribo";"pwn_eliteguard_mtall_3.int";"UTF-16 LE";"772";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\pwn_eliteguard_mtall_3.int"
"Tribo";"Pwn_EliteGuard_MTall_3_Helm1.int";"UTF-16 LE";"798";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_3_Helm1.int"
"Tribo";"Pwn_EliteGuard_MTall_3_Mask1.int";"UTF-16 LE";"796";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_3_Mask1.int"
"Tribo";"pwn_eliteguard_mtall_4.int";"UTF-16 LE";"774";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\pwn_eliteguard_mtall_4.int"
"Tribo";"Pwn_EliteGuard_MTall_4_Helm1.int";"UTF-16 LE";"798";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_4_Helm1.int"
"Tribo";"pwn_eliteguard_mtall_4_Hub7.int";"UTF-16 LE";"764";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\pwn_eliteguard_mtall_4_Hub7.int"
"Tribo";"Pwn_EliteGuard_MTall_4_Mask2.int";"UTF-16 LE";"768";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_4_Mask2.int"
"Tribo";"pwn_eliteguard_mtall_5.int";"UTF-16 LE";"772";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\pwn_eliteguard_mtall_5.int"
"Tribo";"Pwn_EliteGuard_MTall_5_Helm1.int";"UTF-16 LE";"796";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_5_Helm1.int"
"Tribo";"Pwn_EliteGuard_MTall_5_Hub7.int";"UTF-16 LE";"764";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_MTall_5_Hub7.int"
"Tribo";"Pwn_EliteGuard_Prison.int";"UTF-16 LE";"3852";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_EliteGuard_Prison.int"
"Tribo";"Pwn_ExecSister_F.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ExecSister_F.int"
"Tribo";"Pwn_GrannyRags_F.int";"UTF-16 LE";"1488";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_GrannyRags_F.int"
"Tribo";"Pwn_Grif_MSmall.int";"UTF-16 LE";"1478";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Grif_MSmall.int"
"Tribo";"Pwn_Guard_Base.int";"UTF-16 LE";"2844";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Guard_Base.int"
"Tribo";"Pwn_LeglessBum_MSmall.int";"UTF-16 LE";"760";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LeglessBum_MSmall.int"
"Tribo";"Pwn_LowerGuard_MTall_0.int";"UTF-16 LE";"768";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_0.int"
"Tribo";"Pwn_LowerGuard_MTall_0_Mask1.int";"UTF-16 LE";"792";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_0_Mask1.int"
"Tribo";"Pwn_LowerGuard_MTall_1.int";"UTF-16 LE";"768";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_1.int"
"Tribo";"Pwn_LowerGuard_MTall_1_Cap1.int";"UTF-16 LE";"788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_1_Cap1.int"
"Tribo";"Pwn_LowerGuard_MTall_2.int";"UTF-16 LE";"768";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_2.int"
"Tribo";"Pwn_LowerGuard_MTall_2_Cap1.int";"UTF-16 LE";"788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_2_Cap1.int"
"Tribo";"Pwn_LowerGuard_MTall_3.int";"UTF-16 LE";"768";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_3.int"
"Tribo";"Pwn_LowerGuard_MTall_3_Cap1.int";"UTF-16 LE";"788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_3_Cap1.int"
"Tribo";"Pwn_LowerGuard_MTall_4.int";"UTF-16 LE";"768";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_4.int"
"Tribo";"Pwn_LowerGuard_MTall_4_Cap1.int";"UTF-16 LE";"788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuard_MTall_4_Cap1.int"
"Tribo";"Pwn_LowerGuardIntro_MTall_0.int";"UTF-16 LE";"788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_LowerGuardIntro_MTall_0.int"
"Tribo";"Pwn_MiddleClass_F_1.int";"UTF-16 LE";"1538";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_F_1.int"
"Tribo";"Pwn_MiddleClass_F_1_Mask1.int";"UTF-16 LE";"1590";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_F_1_Mask1.int"
"Tribo";"Pwn_MiddleClass_F_2.int";"UTF-16 LE";"1538";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_F_2.int"
"Tribo";"Pwn_MiddleClass_F_2_Hat1.int";"UTF-16 LE";"1582";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_F_2_Hat1.int"
"Tribo";"Pwn_MiddleClass_F_3.int";"UTF-16 LE";"3766";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_F_3.int"
"Tribo";"Pwn_MiddleClass_F_3_Hat1.int";"UTF-16 LE";"1582";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_F_3_Hat1.int"
"Tribo";"Pwn_MiddleClass_F_4.int";"UTF-16 LE";"1542";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_F_4.int"
"Tribo";"Pwn_MiddleClass_MSmall_1.int";"UTF-16 LE";"3122";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MSmall_1.int"
"Tribo";"Pwn_MiddleClass_MSmall_1_Hat1.int";"UTF-16 LE";"1622";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MSmall_1_Hat1.int"
"Tribo";"Pwn_MiddleClass_MSmall_1_Tower.int";"UTF-16 LE";"820";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MSmall_1_Tower.int"
"Tribo";"Pwn_MiddleClass_MTall_1.int";"UTF-16 LE";"5486";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MTall_1.int"
"Tribo";"Pwn_MiddleClass_MTall_1_Hat1.int";"UTF-16 LE";"786";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MTall_1_Hat1.int"
"Tribo";"Pwn_MiddleClass_MTall_1_Mask1.int";"UTF-16 LE";"1606";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MTall_1_Mask1.int"
"Tribo";"Pwn_MiddleClass_MTall_2.int";"UTF-16 LE";"766";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MTall_2.int"
"Tribo";"Pwn_MiddleClass_MTall_2_Hat1.int";"UTF-16 LE";"786";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MTall_2_Hat1.int"
"Tribo";"Pwn_MiddleClass_MTall_3.int";"UTF-16 LE";"766";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MTall_3.int"
"Tribo";"Pwn_MiddleClass_MTall_3_Hat1.int";"UTF-16 LE";"786";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MiddleClass_MTall_3_Hat1.int"
"Tribo";"Pwn_MusicO_Regent_MTall_1.int";"UTF-16 LE";"800";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MusicO_Regent_MTall_1.int"
"Tribo";"Pwn_MusicOverseer_MTall_1.int";"UTF-16 LE";"1546";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_MusicOverseer_MTall_1.int"
"Tribo";"Pwn_Overseer_Base.int";"UTF-16 LE";"1502";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Overseer_Base.int"
"Tribo";"Pwn_Overseer_MTall_1.int";"UTF-16 LE";"1498";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Overseer_MTall_1.int"
"Tribo";"Pwn_OverseerHMaster_MTall_1.int";"UTF-16 LE";"770";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_OverseerHMaster_MTall_1.int"
"Tribo";"Pwn_Prostitute_F_1.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_1.int"
"Tribo";"Pwn_Prostitute_F_1_Mask1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_1_Mask1.int"
"Tribo";"Pwn_Prostitute_F_2.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_2.int"
"Tribo";"Pwn_Prostitute_F_2_Mask1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_2_Mask1.int"
"Tribo";"Pwn_Prostitute_F_3.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_3.int"
"Tribo";"Pwn_Prostitute_F_3_Mask1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_3_Mask1.int"
"Tribo";"Pwn_Prostitute_F_4.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_4.int"
"Tribo";"Pwn_Prostitute_F_4_Mask1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_4_Mask1.int"
"Tribo";"Pwn_Prostitute_F_5.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_5.int"
"Tribo";"Pwn_Prostitute_F_5_Mask1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Prostitute_F_5_Mask1.int"
"Tribo";"Pwn_PrsnSewer.int";"UTF-16 LE";"1444";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_PrsnSewer.int"
"Tribo";"Pwn_Servant_F_1.int";"UTF-16 LE";"2288";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Servant_F_1.int"
"Tribo";"Pwn_Servant_F_2.int";"UTF-16 LE";"728";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Servant_F_2.int"
"Tribo";"Pwn_SlackJaw_MTall_1.int";"UTF-16 LE";"1456";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_SlackJaw_MTall_1.int"
"Tribo";"Pwn_Thug_Base.int";"UTF-16 LE";"2160";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_Base.int"
"Tribo";"Pwn_Thug_MSmall_0.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_0.int"
"Tribo";"Pwn_Thug_MSmall_1.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_1.int"
"Tribo";"Pwn_Thug_MSmall_1_Hat1.int";"UTF-16 LE";"756";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_1_Hat1.int"
"Tribo";"Pwn_Thug_MSmall_2.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_2.int"
"Tribo";"Pwn_Thug_MSmall_2_Hat1.int";"UTF-16 LE";"754";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_2_Hat1.int"
"Tribo";"Pwn_Thug_MSmall_3.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_3.int"
"Tribo";"Pwn_Thug_MSmall_4.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_4.int"
"Tribo";"Pwn_Thug_MSmall_5.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_5.int"
"Tribo";"Pwn_Thug_MSmall_5_Hat.int";"UTF-16 LE";"752";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_5_Hat.int"
"Tribo";"Pwn_Thug_MSmall_6.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_6.int"
"Tribo";"Pwn_Thug_MSmall_6_Hat1.int";"UTF-16 LE";"756";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_6_Hat1.int"
"Tribo";"Pwn_Thug_MSmall_7.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_7.int"
"Tribo";"Pwn_Thug_MSmall_7_Hat1.int";"UTF-16 LE";"756";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Thug_MSmall_7_Hat1.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_1.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_1_Hat1.int";"UTF-16 LE";"782";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_1_Hat1.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_2.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_2.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_2_Hat1.int";"UTF-16 LE";"782";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_2_Hat1.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_3.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_3.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_3_Hat1.int";"UTF-16 LE";"782";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_3_Hat1.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_4.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_4.int"
"Tribo";"Pwn_ThugWhiskey_MSmall_4_Hat1.int";"UTF-16 LE";"782";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_ThugWhiskey_MSmall_4_Hat1.int"
"Tribo";"Pwn_Weeper_Base.int";"UTF-16 LE";"728";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Weeper_Base.int"
"Tribo";"Pwn_Weeper_FBase.int";"UTF-16 LE";"732";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Weeper_FBase.int"
"Tribo";"Pwn_Weeper_MSBase.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Weeper_MSBase.int"
"Tribo";"Pwn_Weeper_MTBase.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_Weeper_MTBase.int"
"Tribo";"Pwn_WeeperAristo_F_1.int";"UTF-16 LE";"750";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperAristo_F_1.int"
"Tribo";"Pwn_WeeperAristo_MTall_1.int";"UTF-16 LE";"764";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperAristo_MTall_1.int"
"Tribo";"Pwn_WeeperCity_MSmall_1.int";"UTF-16 LE";"746";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperCity_MSmall_1.int"
"Tribo";"Pwn_WeeperElite_MTall_1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperElite_MTall_1.int"
"Tribo";"Pwn_WeeperMiddle_F_1.int";"UTF-16 LE";"750";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperMiddle_F_1.int"
"Tribo";"Pwn_WeeperMiddle_F_2.int";"UTF-16 LE";"750";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperMiddle_F_2.int"
"Tribo";"Pwn_WeeperMiddle_MSmall_1.int";"UTF-16 LE";"770";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperMiddle_MSmall_1.int"
"Tribo";"Pwn_WeeperMiddle_MTall_1.int";"UTF-16 LE";"766";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperMiddle_MTall_1.int"
"Tribo";"Pwn_WeeperThug_MSmall_1.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperThug_MSmall_1.int"
"Tribo";"Pwn_WeeperThug_MSmall_2.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Pwn_WeeperThug_MSmall_2.int"
"Tribo";"Race_MS.int";"UTF-16 LE";"3402";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Race_MS.int"
"Tribo";"RewireTool_twk.int";"Windows-1252";"431";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\RewireTool_twk.int"
"Tribo";"RPG.int";"UTF-16 LE";"28244";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\RPG.int"
"Tribo";"Runes_twk.int";"Windows-1252";"674";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Runes_twk.int"
"Tribo";"Scoring.INT";"UTF-16 LE";"5230";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Scoring.INT"
"Tribo";"SecuritySystems_twk.int";"UTF-16 LE";"12434";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\SecuritySystems_twk.int"
"Tribo";"Settings.int";"UTF-16 LE";"13562";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Settings.int"
"Tribo";"Sewer_MS.int";"UTF-16 LE";"950";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Sewer_MS.int"
"Tribo";"Stores_Twk.int";"UTF-16 LE";"14728";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Stores_Twk.int"
"Tribo";"Streets_AbsInv.int";"Windows-1252";"2341";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Streets_AbsInv.int"
"Tribo";"Streets_MS.int";"UTF-16 LE";"2186";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Streets_MS.int"
"Tribo";"Streets_Objectives.int";"UTF-8";"6835";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Streets_Objectives.int"
"Tribo";"Streets_Tweaks.int";"UTF-16 LE";"1518";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Streets_Tweaks.int"
"Tribo";"Streets_Twk.int";"UTF-16 LE";"9038";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Streets_Twk.int"
"Tribo";"StreetSewer_AbsInv.int";"Windows-1252";"1603";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\StreetSewer_AbsInv.int"
"Tribo";"StreetSewer_Twk.int";"UTF-16 LE";"4764";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\StreetSewer_Twk.int"
"Tribo";"StreetsShared_MS.int";"UTF-8";"234";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\StreetsShared_MS.int"
"Tribo";"Subtitles.int";"UTF-16 LE";"964";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Subtitles.int"
"Tribo";"Thief_MS_Tweak.int";"UTF-16 LE";"11622";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Thief_MS_Tweak.int"
"Tribo";"tower_01_MS.int";"Windows-1252";"468";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\tower_01_MS.int"
"Tribo";"Tower_AbstractInv_Assets.int";"Windows-1252";"1187";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Tower_AbstractInv_Assets.int"
"Tribo";"Tower_AbstractInv_MS.int";"Windows-1252";"241";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Tower_AbstractInv_MS.int"
